"_sc_pubdates_pipeline","_sc_pubdates_fetch","_sc_pubdates_source","_sc_markers_0","_sc_source","_sc_relations_0_type","_sc_relations_0_term","_sc_relations_0__sc_id_hash","_sc_media_0_type","_sc_media_0_term","_sc_media_0__sc_id_hash","_sc_id_fields_0","_sc_content_fields_0","user_name","user_screen_name","user_location","user_description","user_url","user_followers_count","user_friends_count","user_favourites_count","user_utc_offset","user_geo_enabled","user_verified","user_statuses_count","user_lang","user_profile_image_url_https","user_user_id","user_user_created_at","retweet_count","favorite_count","lang","favorited","retweeted","tweet_id","tweet","tweet_time","_sc_id_hash","_sc_content_hash","hashtags_0_tag","hashtags_0_original_tag","_sc_relations_0_id","_sc_media_0_id","_sc_downloads_0_dir","_sc_downloads_0_md5","_sc_downloads_0_sha256","_sc_downloads_0_type","_sc_downloads_0_term","_sc_downloads_0__sc_id_hash","medias_0_id","medias_0_id_str","medias_0_indices_0","medias_0_indices_1","medias_0_media_url","medias_0_media_url_https","medias_0_url","medias_0_display_url","medias_0_expanded_url","medias_0_type","medias_0_sizes_thumb_w","medias_0_sizes_thumb_h","medias_0_sizes_thumb_resize","medias_0_sizes_small_w","medias_0_sizes_small_h","medias_0_sizes_small_resize","medias_0_sizes_large_w","medias_0_sizes_large_h","medias_0_sizes_large_resize","medias_0_sizes_medium_w","medias_0_sizes_medium_h","medias_0_sizes_medium_resize","_sc_relations_1_type","_sc_relations_1_term","_sc_relations_1__sc_id_hash","_sc_relations_2_type","_sc_relations_2_term","_sc_relations_2__sc_id_hash","_sc_relations_3_type","_sc_relations_3_term","_sc_relations_3__sc_id_hash","_sc_relations_4_type","_sc_relations_4_term","_sc_relations_4__sc_id_hash","_sc_relations_5_type","_sc_relations_5_term","_sc_relations_5__sc_id_hash","hashtags_1_tag","hashtags_1_original_tag","hashtags_2_tag","hashtags_2_original_tag","hashtags_3_tag","hashtags_3_original_tag","hashtags_4_tag","hashtags_4_original_tag"
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-11-24T10:31:03.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","url","https://twitter.com/i/web/status/934006440859090944","be164a1a7fdab9f731ab3231776df1d22d84940a90bd71c3d1592311e4516acb","url","https://twitter.com/i/web/status/934006440859090944","be164a1a7fdab9f731ab3231776df1d22d84940a90bd71c3d1592311e4516acb","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",74106,168024,"en",,,"934006440859090944","What is important is not so much how long you live as whether you live a meaningful life. This doesn’t mean accumul… https://t.co/6ssLlrVRKv","2017-11-24T10:31:03.000Z","fb716bd1aad5ec2759a4127d8a2cc0cf7d4a1f1cd793c7a85ee1e2db1b8c0e5b","20d8913176d2b02cc0c42036441bd0b24ccfe74d6180b7cef9433f439b7bb1c8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-11-20T10:30:02.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","url","https://twitter.com/i/web/status/932556636677222400","dbbf63a08f1054a57ccb31cb6125a2563126dd6e452bbc86f9b295ae29964158","url","https://twitter.com/i/web/status/932556636677222400","dbbf63a08f1054a57ccb31cb6125a2563126dd6e452bbc86f9b295ae29964158","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",26663,67838,"en",,,"932556636677222400","We can change our minds. We don’t have to give in to anger and hatred. Since compassion and anger cannot co-exist,… https://t.co/6jRpLwPo3c","2017-11-20T10:30:02.000Z","b69e9cf3a7f2209eb20b32b2ca22d20b1a743c9d25c81b6d937bb7ca1180ddea","0757d5fe5e76676a8e469469e5aedb386b40ccd1bb94fa3fad0dcdd1c0610ffc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-11-17T10:30:20.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","url","https://twitter.com/i/web/status/931469548494000128","a57adbd58476ba2b7441f32b53f2b6d597511e284d7bc6bfe7b0dd626dc26641","url","https://twitter.com/i/web/status/931469548494000128","a57adbd58476ba2b7441f32b53f2b6d597511e284d7bc6bfe7b0dd626dc26641","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",37610,109917,"en",,,"931469548494000128","I don’t like formality. There’s no formality when we’re born and none when we die. In between we should treat each… https://t.co/zok6Jfc7dj","2017-11-17T10:30:20.000Z","f8789fd040926a3095c7aa9b89dd83ee158a3f40b6e83e38282ed7c83f8d2c02","0f0cba402efdde05557b6270f0f3e4758b793d793507f294e37e954644abd4ee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-11-13T10:31:10.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","url","https://twitter.com/i/web/status/930020204368732160","b5cef1bdacb3f020edd4168c79bbdba37b0bd978328742cffcecb233cf507048","url","https://twitter.com/i/web/status/930020204368732160","b5cef1bdacb3f020edd4168c79bbdba37b0bd978328742cffcecb233cf507048","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",36150,98204,"en",,,"930020204368732160","Anger and aggression sometimes seem to be protective because they bring energy to bear on a particular situation, b… https://t.co/TmtHVYK7k2","2017-11-13T10:31:10.000Z","2dbf22c5e2c6feaf4c0045e05a08cf24a755ae827b07bddaf46eab9a2afbd6ef","faee8cea496d3f2a084f464adce5e5f5798ca48c593f1c3daa3fb199f2345e63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-11-10T10:30:12.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","url","https://twitter.com/i/web/status/928932798211092480","c36ba66133a6a952bf51e354d81d84f48210d6a202239692721302573505a9a4","url","https://twitter.com/i/web/status/928932798211092480","c36ba66133a6a952bf51e354d81d84f48210d6a202239692721302573505a9a4","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",25768,68126,"en",,,"928932798211092480","The use of force may control people physically, but it won’t change their hearts and minds. You can only do that on… https://t.co/nRHikPt8nx","2017-11-10T10:30:12.000Z","8bbec96d9f388080d4c305577b7eb0cbc2701e5cb29f601d67b92b18856a460b","64c8c2164f8530ef978be49c8d39b14f4d4b70ca3da598cc4ca703c6895056f5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-11-06T10:30:04.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",27063,66396,"en",,,"927483214372859905","Change in the world always begins with an individual who shares what he or she has learned and passes it on to others.","2017-11-06T10:30:04.000Z","a180554b627244e1638a38ee01d77419d9ea8d5d004fc0ea84237ef6c6f361ce","203bce9fae672bbd4864a0fab8c8535235c72c87f4a4342335c41f1acb62f63d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-11-03T09:31:04.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",25435,61566,"en",,,"926381203690635264","The most crucial use of knowledge and education is to understand the importance of developing a good heart.","2017-11-03T09:31:04.000Z","9e86ed78481d6b8166153886c32a0d240fe4b0ba2efcb9d1fa6c25da9256aa15","9e6e56631935625fd85884bf4b0a27ef713f356db84b6d927e38fd235016f772","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-10-31T09:30:13.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",20610,54308,"en",,,"925293822443003905","We all want to live a happy life, which is our right, and the key to doing so is developing compassion for others.","2017-10-31T09:30:13.000Z","55441ed489b99555b5b12a81cae6e86da956c9d1f5f9feee11b9bef1a760d911","add44543ea57125bfe602f3ecdb5b6a2eb16486935481543cce964dba645cd63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-10-27T09:30:10.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",19148,56623,"en",,,"923844262210371584","We need to improve the current education system by introducing instructions on ways to cultivate positive emotions like warm-heartedness.","2017-10-27T09:30:10.000Z","83935409182646599e594d9e715448c312339c4eb37475aedc4d5b0b34b615ba","005d02dd56c70f9f89cddae7c08fe0f29a56843b3f77ae2d0d93b42c490cf925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-10-24T09:30:35.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",18092,47173,"en",,,"922757200589623296","Compassion brings inner peace and whatever else is going on, that peace of mind allows us to see the whole picture more clearly.","2017-10-24T09:30:35.000Z","15c2757483d0d372fa4968259ac8207fcc5f6fe06d16155b8ead73a6de98cd2e","534ff1f495a1a8f6f01b73b0c35a442a24570f62c97a2368ceddf00d81f3130e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-10-20T09:30:03.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",20141,49870,"en",,,"921307517216366593","Compassion is the essence of a spiritual life—to be successful in practicing love and compassion, patience and tolerance are indispensable.","2017-10-20T09:30:03.000Z","ff52fdac6488c54c9c2c9a3c7c9728594cc67843e83c78372f4305c21d386dd5","c7e1d0373aab36dc3b79ba3fe38c3ec1a069911838cc3bc779da121a7aad3d68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-10-17T09:30:16.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","url","https://www.dalailama.com/books","4abcf5f812abd2649bc1421fb42c4b44c3c5d50279bf635e1cd4a30b1a271979","url","https://www.dalailama.com/books","4abcf5f812abd2649bc1421fb42c4b44c3c5d50279bf635e1cd4a30b1a271979","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",1484,6070,"en",,,"920220407340265472","New from HHDL &amp; Archbishop Desmond Tutu, the Book of Joy Journal with inspiring quotes to help find joy in our lives https://t.co/lwA2Rvean4","2017-10-17T09:30:16.000Z","aacd3ff07b59cab9d81aaaf8cca380911562a20245c3d4b063a2f65d5ef7e3a5","bba2ec2d46768b93a1cc97797af455f0b71218cb6ca0c7405653b2d3002a0107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-10-12T09:30:10.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",28210,83331,"en",,,"918408441638535169","I’m convinced that today’s young people can achieve a more peaceful world if they cultivate warm-heartedness and inner peace.","2017-10-12T09:30:10.000Z","de444b652d98a2942c9642d00b0c3788997a5428b13f5a8b417409ad6f956a34","e2d223e58e4cecd4306dc0677be406bc4eed4cc691706bd0bd804f1a631165b5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-10-06T09:30:08.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",22138,53833,"en",,,"916234104919568384","The more compassionate our mind, the more we’ll be able to lead our lives transparently, honestly, truthfully, with nothing to hide.","2017-10-06T09:30:08.000Z","c9255de4c89bc4ee453f35e150a6513e9b8fe77764661baed069ce6c4ae87027","f565b64ff2a614aaebd287d43e8d83de7b7b737f155dc06a87b1d91c0563952c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-10-02T09:32:22.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",29365,84475,"en",,,"914785115556929536","People go to great lengths to look physically attractive, but inner beauty is a more important and stronger basis for lasting relationships.","2017-10-02T09:32:22.000Z","7f57368ddd5718372648fc05ae1d5775d87bffcbb8b05052a6edcab96d0cc5fb","306d143c87ac5020b8cf3a09457ff665bc652e4674f4b7d73f50a825284e17f7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-09-25T09:31:12.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",20351,55589,"en",,,"912248107513020416","As social animals we need friends and what attracts them is trust. And trust grows when we show real concern for others’ well-being.","2017-09-25T09:31:12.000Z","34d46dc2b5c9541accb79c32c90449fc88ea27fbccd97b4399d441ae0c20e3b3","1975a3d24fca3fed2c7cce5a3aea29cc7432cfbf1c97c8af08fcbfa4327d3294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-09-21T09:30:04.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","hashtag","#peacedaychallenge","1b56dcb6837aa6d77672eaaf911d6d1f33a7c24202a4f7b02bd10cb41c416a04","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",21824,55581,"en",,,"910798271622369280","Peace doesn’t come from prayer alone, it requires us to take action. Our goal should be a demilitarized world. #PeaceDayChallenge","2017-09-21T09:30:04.000Z","22331891a492a65142e3350d2f3cc45a2bb3879e7983491c5a4dd673ccd77660","0b6f68243a7dfe9addd1da37009c7786da19f4ffc586a7eb09364b9cce0d5b69","#peacedaychallenge","PeaceDayChallenge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-09-19T09:31:14.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",32509,80461,"en",,,"910073788515147776","Whatever our religious faith, showing others loving kindness is the best way to bring about inner peace.","2017-09-19T09:31:14.000Z","ec6dad5f8fff9a0b5f72af99b095f1833061c5a5e6d53ba268b30da91b4202fb","2e105546ab8027f145d5e4816012d17db008f59328fed662d082652f812302b6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-09-16T09:36:45.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",77922,179057,"en",,,"908988013249691648","What we need today are universal values based not on faith but on scientific findings, common experience and common sense.","2017-09-16T09:36:45.000Z","210b71315c1863baddbb4ae871ef8db444b7b1b348fb6ae1f044f994df99b8c6","2b47e21943f719f1c349711172af8b63ae1fa623a2c2b555fb17bc0a2dbf2c43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-09-13T09:30:03.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",44002,108389,"en",,,"907899164641521664","I’m just one human being, but I believe each one of us has a responsibility to contribute to a happier humanity.","2017-09-13T09:30:03.000Z","2e6a7c2a68a8ae77f270411064f4a3a54e0adf3948339e2ef1a3a08bc4c86f20","0dabd83c31da5999d77aea83c4b4992a6193cc8b635adf9c55829ddde9e706d3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-09-08T09:31:37.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",44033,100250,"en",,,"906087620849000448","Religious people pray for peace, but prayer alone is not enough, what will bring peace in the world is people cultivating peace of mind.","2017-09-08T09:31:37.000Z","68b839637fe3396706577713d977febe49cd27954537209a50ca975ca6370f9e","84e3248727809db7e118977490ca9f62799ff820abec1a7fdf467055cf0d9718","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-09-04T09:30:08.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",14344,46574,"en",,,"904637693350445056","As a human brother I'm committed to letting people know that we all possess the seeds of love and compassion.","2017-09-04T09:30:08.000Z","79ac38a44b9267ad3744c636570cb91fa99222790e7c9c786056fd432e54a4ec","f3fa2d1b5f32cbb9ebf7239166e0eede14167f54a9186a4ddc2f25be2cd7804a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-09-01T09:30:21.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",25512,60556,"en",,,"903550584208334848","Using harsh words reflects narrow-mindedness—to be happy and joyful we need friends. Friendship is based on trust and treating others kindly","2017-09-01T09:30:21.000Z","0623453d666edd2777176baa6dbcfdf5fea1da6c8b0f4d514d437175eb25c23c","5287ebb245b813bcb344fd216e7b282e37ac7ca579d82ee6c878ba49055dcfac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-08-28T09:30:18.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",13641,38966,"en",,,"902101021102489601","Just as we protect our health by observing physical hygiene, by tackling our destructive emotions with skill we’ll achieve emotional hygiene","2017-08-28T09:30:18.000Z","ecb6dea67333547932027d1ee38b62c70e3a77559c377614f13341c2afbed6ff","9620e6a5f8645f02cf2d3e8c2ac8a610c803ab24ea44d37e67a587dc5917aff7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-04-20T11:26:01.915Z","2018-04-20T11:26:00.986Z","2017-08-25T09:30:31.000Z","978bdfacc4d6b92723dbd519c47f84470ca2e1bd","twitter_feed","","","","","","","tweet_id","tweet","Dalai Lama","DalaiLama","Dharamsala, India","Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.","http://t.co/AKctyfx8On",18510146,0,0,19800,,1,1344,"en","https://pbs.twimg.com/profile_images/529214699041067008/fqPBAr5s_normal.jpeg","20609518","2009-02-11T18:34:22.000Z",29400,70060,"en",,,"901013914850279424","You may control people physically by force, but you won’t change their hearts and minds—that requires trust and friendship.","2017-08-25T09:30:31.000Z","79ab26c69490b22601c25a7b5153e804d1baa2388611e516b21fb1cc989993fd","9dd38b7ea65b75a54856b7a905f429334a325beee56d18d878716429fa059183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
